id,closeness_to_holiday,B,Month,product_page_duration,BounceRates,info_page_duration,total_duration,device,num_of_admin_pages,num_of_product_pages,C,ExitRates,num_of_info_pages,D,user_type,Region,admin_page_duration,PageValues,A,Weekend,internet_browser,purchase
12046,0.0,93.78683323069893,Dec,58.5 minutes,0.0,0.0 minutes,,3.0,0.0,4.0,log8080,0.066666667,0.0,,Returning_Visitor,8.0,0.0,0.0,c_13,0.0,chrome_80,0
12049,0.0,89.80305140960282,Nov,199.5 minutes,0.028571429,0.0 minutes,199.5,2.0,0.0,7.0,log202,0.057142857000000005,0.0,,Returning_Visitor,1.0,0.0,56.57877343,c_3,0.0,edge_97.0.1072.76,1
12050,0.0,107.13017890042835,Dec,612.625 minutes,0.015384615,184.5 minutes,850.25,1.0,2.0,8.0,log400,0.041538462000000005,,,Returning_Visitor,1.0,53.125,0.0,c_2,1.0,safari_15,0
12051,0.0,100.51698386960102,Nov,116.0 minutes,0.0,0.0 minutes,167.0,2.0,5.0,10.0,log404,0.016666667,0.0,,New_Visitor,7.0,51.0,0.0,c_2,0.0,chrome_80,0
12052,0.0,105.54711118548829,Nov,320.75 minutes,0.0,0.0 minutes,,2.0,4.0,10.0,log400,0.015384615,,,New_Visitor,6.0,323.5,0.0,c_2,0.0,chrome_90.1.7,0
12053,0.0,94.73075211061301,Dec,2405.652778 minutes,0.009375,0.0 minutes,2552.0694447,2.0,6.0,61.0,log_100,0.032135417,0.0,,Returning_Visitor,1.0,146.41666669999998,0.0,c_2,0.0,safari_15.4,1
12054,0.0,93.8521632947375,Dec,343.625 minutes,0.0,0.0 minutes,369.275,2.0,2.0,13.0,log202,0.005128205,0.0,,New_Visitor,2.0,25.65,0.0,c_2,0.0,chrome_99.1.3,0
12055,0.0,103.4784469965996,Nov,22.0 minutes,0.0,0.0 minutes,22.0,2.0,0.0,3.0,log400,0.066666667,0.0,,Returning_Visitor,3.0,0.0,0.0,c_3,0.0,chrome_98.0.1,0
12056,0.0,97.64087124284246,Nov,19.0 minutes,0.066666667,0.0 minutes,19.0,2.0,0.0,3.0,log8080,0.133333333,0.0,,Returning_Visitor,3.0,0.0,0.0,c_10,0.0,browser_5_v13,0
12057,0.0,107.08314221573556,Dec,182.625 minutes,0.0,0.0 minutes,182.625,3.0,0.0,5.0,log400,0.008,0.0,,Returning_Visitor,8.0,0.0,0.0,c_13,0.0,chrome_99.1.4,0
12058,0.0,94.94747351794891,Dec,213.9472222 minutes,0.007692308,125.5 minutes,422.9472222,3.0,2.0,11.0,log8080,0.0032478629999999997,2.0,,Returning_Visitor,5.0,83.5,0.0,c_2,0.0,,0
12059,0.0,96.91998285981889,Nov,1521.15 minutes,0.003333333,0.0 minutes,,2.0,2.0,60.0,log400,0.015277778,0.0,,Returning_Visitor,1.0,20.15,16.43637285,c_2,0.0,edge_98.0.1108.84,1
12060,0.0,109.72177498538863,Nov,1344.458333 minutes,0.007142857,0.0 minutes,1344.458333,2.0,0.0,28.0,log8080,0.032380952000000005,0.0,,Returning_Visitor,7.0,0.0,0.0,c_2,0.0,chrome_89,0
12061,0.0,107.66115426889822,Nov,0.0 minutes,0.2,0.0 minutes,0.0,2.0,0.0,1.0,log_100,0.2,0.0,,Returning_Visitor,4.0,0.0,0.0,c_1,0.0,edge_97.0.1072.76,0
12063,0.0,106.16237205881585,Dec,135.5 minutes,0.066666667,0.0 minutes,135.5,1.0,0.0,2.0,log8080,0.166666667,0.0,,Returning_Visitor,4.0,,0.0,c_3,0.0,safari_15,0
12064,0.0,103.31343978199256,Nov,296.5 minutes,0.036363636,0.0 minutes,296.5,2.0,0.0,11.0,log8080,0.081818182,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,chrome_99.1.4,0
12065,0.0,112.16283009383929,Nov,2632.189286 minutes,0.0006944439999999999,38.0 minutes,,4.0,5.0,71.0,log404,0.008611111,2.0,,Returning_Visitor,1.0,194.33333330000002,0.0,c_2,1.0,chrome_99.1.3,0
12066,0.0,115.05856018081707,Dec,2588.154762 minutes,0.009090909,0.0 minutes,2588.154762,2.0,0.0,44.0,log202,0.027272727000000004,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,,0
12068,0.0,101.54351759423125,Nov,1119.543056 minutes,0.005454545,0.0 minutes,1119.543056,1.0,0.0,55.0,log200,0.008870523,0.0,,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,safari_14,0
12069,0.0,99.9874606669853,Dec,4201.508333 minutes,0.0,0.0 minutes,,,2.0,136.0,log200,0.011265083,0.0,,Returning_Visitor,3.0,163.0,0.0,c_3,0.0,chrome_98.0.1,0
12070,0.0,103.48312497568391,Dec,241.625 minutes,0.0,0.0 minutes,,3.0,3.0,11.0,log8080,0.012727273,0.0,,Returning_Visitor,3.0,118.5,0.0,c_1,1.0,chrome_99.1.3,0
12071,0.0,91.3158631403663,Nov,157.0 minutes,0.008333333,0.0 minutes,157.0,3.0,0.0,12.0,log202,0.033333333,0.0,,Returning_Visitor,7.0,0.0,0.0,c_1,0.0,chrome_98.0.1,0
12072,0.0,91.83367520769369,Nov,,0.02,0.0 minutes,,2.0,1.0,11.0,log404,0.04,,,Returning_Visitor,2.0,10.0,0.0,c_2,0.0,chrome_99.1.4,0
12073,0.0,87.43566336858181,Dec,48.5 minutes,0.05,0.0 minutes,48.5,2.0,0.0,,log202,0.1,0.0,,New_Visitor,9.0,0.0,0.0,c_2,0.0,,0
12074,0.0,100.37812418602611,Dec,1440.933333 minutes,0.011428571,46.5 minutes,1614.933333,2.0,3.0,33.0,log202,0.027210883999999998,1.0,,Returning_Visitor,1.0,,0.0,c_1,0.0,chrome_90.1.7,0
12076,0.0,102.111261667067,Nov,0.0 minutes,0.2,0.0 minutes,0.0,2.0,0.0,1.0,log400,0.2,0.0,,Returning_Visitor,2.0,0.0,0.0,c_13,0.0,chrome_99.1.3,0
12077,0.0,89.14062273808793,Dec,210.0 minutes,0.0125,10.0 minutes,,3.0,,13.0,log8080,0.03125,2.0,,Returning_Visitor,4.0,61.5,0.0,c_1,0.0,chrome_99.1.3,0
12078,0.0,109.70671815322186,Dec,1896.9666670000001 minutes,0.011764706000000002,225.33333330000002 minutes,2944.966667,1.0,8.0,45.0,log404,0.02745098,3.0,,Returning_Visitor,3.0,822.6666667000001,7.521155028,c_1,0.0,safari_15.4,0
12079,0.0,76.18262590042421,Dec,609.3488095 minutes,0.0,0.0 minutes,624.0988095,2.0,1.0,38.0,log8080,0.005263158,0.0,,New_Visitor,1.0,14.75,0.0,c_2,0.0,chrome_99.1.3,0
12080,0.0,104.188670906607,Nov,437.83333330000005 minutes,0.0,0.0 minutes,437.83333330000005,3.0,0.0,11.0,log202,0.024242424,0.0,,New_Visitor,3.0,0.0,0.0,c_11,0.0,browser_3_v17,0
12081,0.0,87.94607223456723,Nov,0.0 minutes,0.2,0.0 minutes,,4.0,0.0,1.0,log202,0.2,0.0,,New_Visitor,1.0,0.0,0.0,c_8,0.0,chrome_90.1.7,0
12083,0.0,101.16825946523133,Dec,1102.5 minutes,0.0,0.0 minutes,,1.0,3.0,16.0,log200,0.014285714,0.0,,Returning_Visitor,2.0,86.75,0.0,c_2,0.0,safari_13.1,0
12084,0.0,116.01599577178933,Dec,1347.266667 minutes,0.0,12.0 minutes,1450.9333336700001,2.0,3.0,29.0,log404,0.008854167,2.0,,Returning_Visitor,1.0,91.66666667,0.0,c_1,0.0,browser_5_v13,0
12085,0.0,91.52574046592001,Dec,370.6666667 minutes,0.033333333,0.0 minutes,,3.0,0.0,16.0,log404,0.051041667,0.0,,Returning_Visitor,2.0,0.0,0.0,c_3,0.0,chrome_89,0
12086,0.0,107.05276559607204,Nov,60.25 minutes,0.033333333,0.0 minutes,60.25,2.0,0.0,6.0,log_100,0.066666667,0.0,,Returning_Visitor,7.0,0.0,0.0,c_3,0.0,,1
12087,0.0,105.90349952501434,Dec,543.9583332999999 minutes,0.00952381,0.0 minutes,,3.0,1.0,20.0,log400,0.026984127000000004,,,Returning_Visitor,1.0,30.25,0.0,c_2,0.0,chrome_89,0
12088,0.0,89.21803897993463,Nov,377.5 minutes,0.0,0.0 minutes,381.5,8.0,1.0,15.0,log400,0.002040816,0.0,,Other,9.0,4.0,69.71321409999999,c_20_98,0.0,browser_13_v10,0
12089,0.0,97.8595608305895,Nov,5509.717928 minutes,0.001905069,0.0 minutes,5637.1345947,2.0,6.0,162.0,log202,0.021987822999999997,0.0,,Returning_Visitor,1.0,127.41666670000001,0.0,,0.0,chrome_99.1.4,0
12091,0.0,101.60310797514225,Dec,449.25 minutes,0.0,0.0 minutes,,4.0,1.0,26.0,log404,0.022222222000000003,0.0,,Returning_Visitor,3.0,54.5,0.0,c_2,0.0,chrome_99.1.4,0
12092,0.0,127.25958611901274,Nov,332.125 minutes,0.036363636,0.0 minutes,332.125,2.0,0.0,11.0,log404,0.090909091,0.0,,Returning_Visitor,6.0,0.0,0.0,c_3,0.0,chrome_99.1.3,0
12093,0.0,103.64568469224186,Nov,1694.3333329999998 minutes,0.017142857,0.0 minutes,,2.0,10.0,,log8080,0.039047619,0.0,,Returning_Visitor,4.0,260.25,15.108543,c_3,0.0,chrome_90.1.7,0
12094,,120.79782208217154,Dec,249.8214286 minutes,0.0,,,1.0,4.0,20.0,log202,0.0388,0.0,,Returning_Visitor,1.0,441.1,0.0,c_2,0.0,safari_15.2,0
12095,0.0,77.07535379843793,Nov,5588.185426 minutes,0.000729167,0.0 minutes,,2.0,8.0,137.0,log400,0.026320008,0.0,,Returning_Visitor,1.0,889.1666667000002,6.898232461,c_3,0.0,chrome_80,1
12096,0.0,82.41522838319084,Nov,4792.380767000001 minutes,0.004166667,106.0 minutes,5068.355767000001,3.0,,90.0,log200,0.007479289,3.0,,Returning_Visitor,6.0,169.975,41.55801982,c_1,0.0,chrome_99.1.3,1
12097,0.0,80.41662074977812,Nov,174.0 minutes,0.0,0.0 minutes,174.0,,,7.0,log404,0.05,0.0,,Returning_Visitor,3.0,0.0,0.0,c_20_39,0.0,chrome_98.0.1,0
12098,0.0,98.44468925147574,Dec,988.2595238 minutes,0.006451613,0.0 minutes,1483.4261904999998,1.0,4.0,29.0,log200,0.009677419,0.0,,New_Visitor,1.0,495.16666669999995,0.0,c_2,0.0,safari_13.1,0
12099,0.0,98.76843050984625,Nov,331.0 minutes,0.0,0.0 minutes,331.0,1.0,0.0,7.0,log200,0.014285714,0.0,,Returning_Visitor,7.0,0.0,0.0,c_10,1.0,safari_15,0
12101,0.0,94.41029531779931,Dec,1171.0714289999999 minutes,0.0074074069999999995,0.0 minutes,,2.0,1.0,23.0,log202,0.039506173,1.0,,Returning_Visitor,7.0,21.25,11.07703164,c_1,0.0,chrome_99.1.4,0
12102,0.0,94.12535874452033,Nov,4698.796429 minutes,0.0,0.0 minutes,4789.796429,2.0,2.0,94.0,log_100,0.017659574,0.0,,Returning_Visitor,5.0,91.0,0.0,c_2,1.0,chrome_90.1.7,0
12103,0.0,97.70342045986449,Nov,1276.5940480000002 minutes,0.0,288.375 minutes,1840.4857147000002,4.0,12.0,60.0,log404,0.00952381,2.0,,Returning_Visitor,1.0,275.5166667,5.45243266,c_2,0.0,safari_13.1,1
12104,0.0,84.62966726837438,Nov,,0.0,0.0 minutes,392.5,1.0,0.0,,log202,0.02,0.0,,New_Visitor,2.0,0.0,42.83887416,c_2,0.0,safari_13.1,1
12105,0.0,99.72325377891325,Nov,16.0 minutes,0.0,0.0 minutes,16.0,2.0,0.0,2.0,log_100,0.1,0.0,,Returning_Visitor,4.0,0.0,0.0,c_8,0.0,,0
12106,0.0,90.86171185538592,Dec,6942.783547 minutes,0.002212389,167.8 minutes,,2.0,5.0,222.0,log404,0.015536555,3.0,,Returning_Visitor,3.0,,2.7809377769999997,c_2,0.0,,0
12107,0.0,88.73531599450823,Nov,966.3583332999999 minutes,0.0,0.0 minutes,966.3583332999999,3.0,0.0,23.0,log400,0.004081633,0.0,,Returning_Visitor,7.0,0.0,0.0,c_2,0.0,chrome_80,0
12109,0.0,114.83709569001205,Dec,1403.541667 minutes,0.0,0.0 minutes,,8.0,5.0,32.0,log_100,0.00125,0.0,,Other,9.0,,0.0,c_20_17,0.0,browser_13_v20,0
12110,0.0,83.29942233040603,Nov,2068.248473 minutes,0.002857143,518.25 minutes,2586.498473,1.0,0.0,60.0,log8080,0.034058957,10.0,,Returning_Visitor,1.0,,0.0,c_2,0.0,safari_14.1,0
12111,0.0,95.56376681910234,Dec,829.5190476 minutes,0.001149425,213.0 minutes,,,10.0,50.0,log400,0.025172414,2.0,,Returning_Visitor,4.0,141.03571430000002,0.0,c_10,0.0,chrome_99.1.4,0
12112,0.0,94.84245090571088,Dec,602.5 minutes,0.009677419,0.0 minutes,,2.0,1.0,,log200,0.014910393999999999,0.0,,Returning_Visitor,2.0,10.0,0.0,c_10,0.0,chrome_89,0
12113,0.0,106.70698142249881,Nov,792.75 minutes,0.005,8.0 minutes,,2.0,5.0,16.0,log200,0.008333333,1.0,,Returning_Visitor,1.0,121.425,38.41401623,c_3,0.0,,0
12114,0.0,94.88125174456788,Dec,868.0166667000001 minutes,0.0,37.83333333 minutes,965.85000003,1.0,4.0,21.0,log400,0.008,3.0,,New_Visitor,1.0,60.0,40.72562976,c_2,0.0,safari_13,1
12116,0.0,77.45412772796438,Nov,0.0 minutes,0.2,0.0 minutes,0.0,2.0,0.0,1.0,log200,0.2,,,Returning_Visitor,3.0,0.0,0.0,c_1,0.0,browser_10_v13,0
12117,0.0,88.09150100412862,Dec,398.9791667 minutes,0.0,0.0 minutes,445.4791667,8.0,1.0,14.0,log202,0.014285714,,,Other,9.0,46.5,116.3378652,c_20_61,0.0,browser_13_v12,1
12118,0.0,97.37349853002544,Dec,,0.0,0.0 minutes,3.0,2.0,0.0,2.0,log_100,0.1,0.0,,Returning_Visitor,4.0,0.0,0.0,c_2,0.0,chrome_98.0.1,0
12119,0.0,104.75381907856217,Dec,152.0 minutes,0.057142857000000005,0.0 minutes,152.0,1.0,0.0,14.0,log200,0.057142857000000005,0.0,,Returning_Visitor,4.0,0.0,0.0,,0.0,safari_14,0
12120,0.0,95.25416720203455,Nov,2900.791667 minutes,0.003960396,0.0 minutes,,2.0,7.0,95.0,log_100,0.023267327,1.0,,Returning_Visitor,1.0,91.25,4.48567854,c_2,1.0,chrome_89,1
12121,0.0,114.52602851223351,Nov,1232.083333 minutes,0.0,0.0 minutes,1232.083333,1.0,0.0,11.0,log200,0.004,0.0,,New_Visitor,1.0,0.0,0.0,c_2,0.0,,0
12122,0.0,108.08346930228085,Nov,9230.890838 minutes,0.006458333,102.5 minutes,,3.0,7.0,231.0,log400,0.021838687000000002,3.0,,Returning_Visitor,1.0,441.83333330000005,0.0,c_2,1.0,chrome_90.1.7,0
12123,0.0,118.23914773563368,Nov,761.75 minutes,0.022222222000000003,0.0 minutes,,3.0,0.0,10.0,log404,0.022222222000000003,0.0,,Returning_Visitor,3.0,0.0,0.0,c_2,1.0,chrome_89,0
12124,0.0,93.4141415059533,Dec,31.5 minutes,0.05,0.0 minutes,,3.0,2.0,1.0,log8080,0.066666667,0.0,,Returning_Visitor,2.0,,0.0,c_3,0.0,chrome_99.1.4,1
12125,0.0,103.6089446980034,Dec,105.0 minutes,0.0,0.0 minutes,,2.0,0.0,3.0,log202,0.033333333,0.0,,Returning_Visitor,2.0,0.0,0.0,c_6,0.0,chrome_90.1.7,0
12127,0.0,84.17071220080727,Nov,2338.95 minutes,0.017073171,0.0 minutes,2385.45,1.0,1.0,40.0,log200,0.030325203,0.0,,Returning_Visitor,1.0,46.5,9.472914356,c_3,0.0,safari_15,1
12128,0.0,88.80397386657476,Nov,941.9166667000002 minutes,0.0,0.0 minutes,1019.6666667000002,2.0,6.0,18.0,log200,0.001428571,0.0,,New_Visitor,1.0,77.75,0.0,c_2,0.0,chrome_89,0
12129,0.0,91.66188133386085,Dec,8777.613879 minutes,0.007159986,1060.75 minutes,,3.0,6.0,136.0,log400,0.016360941,2.0,,Returning_Visitor,1.0,141.91666669999998,21.3825758,c_2,0.0,chrome_90.1.7,1
12130,0.0,90.66638383818989,Nov,,0.0,80.5 minutes,2147.194231,3.0,6.0,60.0,log_100,0.020858475,2.0,,Returning_Visitor,1.0,183.25,0.0,c_6,1.0,browser_12_v9,1
12131,0.0,94.45354323122089,Dec,1467.654221 minutes,0.008,290.225 minutes,,3.0,10.0,33.0,log404,0.023038462000000003,12.0,,Returning_Visitor,1.0,297.8333333,13.20331045,c_2,1.0,chrome_99.1.4,0
12132,0.0,92.09867492244265,Nov,1043.15 minutes,0.05,407.5 minutes,1450.65,1.0,0.0,14.0,log202,0.08125,2.0,,Returning_Visitor,1.0,0.0,0.0,c_2,1.0,safari_14.1,0
12133,0.0,106.59156129485939,Nov,1509.5 minutes,0.0,103.25 minutes,1709.75,2.0,,16.0,log202,0.018933333,,,Returning_Visitor,1.0,97.0,0.0,c_2,0.0,chrome_99.1.3,0
12134,0.0,109.61038900615985,Nov,1277.842857 minutes,0.0,0.0 minutes,1292.342857,3.0,1.0,24.0,log8080,0.016073781000000002,0.0,,New_Visitor,1.0,14.5,0.0,c_2,1.0,chrome_99.1.4,0
12135,0.0,107.03167672696452,Nov,282.75 minutes,0.016666667,0.0 minutes,282.75,2.0,0.0,12.0,log400,0.052777778,0.0,,Returning_Visitor,1.0,0.0,0.0,c_13,0.0,chrome_90.1.7,0
12137,0.0,95.65765025636883,Nov,610.3095238 minutes,0.0,0.0 minutes,610.3095238,2.0,0.0,25.0,log_100,0.039,0.0,,Returning_Visitor,3.0,0.0,0.0,c_2,0.0,chrome_99.1.3,0
12138,0.0,123.7035205853758,Nov,586.0 minutes,0.0,0.0 minutes,586.0,2.0,0.0,5.0,log400,0.06,0.0,,Returning_Visitor,9.0,0.0,0.0,c_10,1.0,edge_97.0.1072.76,0
12139,0.0,103.3517131801279,Nov,5155.351132 minutes,0.006893004,0.0 minutes,,2.0,7.0,104.0,log400,0.031570985,0.0,,Returning_Visitor,1.0,172.05952380000002,8.805138964,c_1,0.0,browser_5_v19,0
12140,0.0,121.73454787060109,Dec,640.375 minutes,0.023076923,0.0 minutes,640.375,1.0,0.0,12.0,log202,0.041538462000000005,0.0,,Returning_Visitor,5.0,0.0,0.0,c_1,1.0,safari_14,0
12141,0.0,96.77348053542904,Nov,12003.317579999999 minutes,0.003655352,37.83333333 minutes,12069.150913329999,2.0,4.0,378.0,log404,0.023352993,3.0,,Returning_Visitor,1.0,28.0,0.0,c_2,0.0,chrome_99.1.4,0
12142,0.0,100.02053792809869,Nov,161.25 minutes,0.0,0.0 minutes,,1.0,0.0,4.0,log200,0.05,0.0,,New_Visitor,3.0,0.0,0.0,c_2,1.0,safari_14.1,0
12143,0.0,86.0658622361213,Nov,,,,,,,131.0,log8080,0.023900203,,,Returning_Visitor,,44.0,,c_2,,chrome_90.1.7,1
12144,0.0,95.73962169938689,Dec,348.75 minutes,0.0,0.0 minutes,,2.0,0.0,9.0,log_100,0.02962963,0.0,,Returning_Visitor,1.0,0.0,0.0,c_1,0.0,browser_5_v9,0
12145,0.0,104.03696570312903,Nov,2801.131746 minutes,0.003030303,0.0 minutes,2944.756746,3.0,3.0,63.0,log404,0.012987013,0.0,,Returning_Visitor,1.0,143.625,9.078681618,c_2,0.0,chrome_89,1
12148,0.0,120.59207744143384,Nov,4637.53842 minutes,0.0005,,,4.0,11.0,,log404,0.011495238999999999,0.0,,Returning_Visitor,4.0,326.4946809,17.28402947,c_3,0.0,safari_14,0
12150,0.0,101.21246936287864,Nov,2018.762066 minutes,0.009895833,0.0 minutes,,,0.0,64.0,log_100,0.027936058,0.0,,Returning_Visitor,1.0,0.0,0.0,c_2,0.0,chrome_90.1.7,0
12151,0.0,92.71523923774917,Nov,297.0833333 minutes,0.0,7.0 minutes,367.3333333,2.0,4.0,9.0,log_100,0.014285714,2.0,,New_Visitor,6.0,63.25,0.0,c_8,1.0,chrome_99.1.4,0
12152,,112.4024288470611,Nov,6308.063793 minutes,0.0025132279999999997,0.0 minutes,,2.0,1.0,254.0,log_100,0.01518288,0.0,,Returning_Visitor,3.0,10.0,0.0,c_2,0.0,chrome_80,0
12153,0.0,104.96289951888531,Dec,278.75 minutes,0.028571429,0.0 minutes,278.75,3.0,0.0,7.0,log200,0.042857143,0.0,,New_Visitor,1.0,0.0,0.0,c_20_83,0.0,chrome_99.1.3,0
12154,0.0,93.27183383916969,Dec,85.25 minutes,0.0,0.0 minutes,,2.0,0.0,6.0,log_100,0.011111111000000002,,,Returning_Visitor,3.0,0.0,0.0,c_10,0.0,chrome_99.1.4,0
12156,0.0,100.75033358447304,Dec,0.0 minutes,0.0,0.0 minutes,,8.0,0.0,1.0,log202,0.1,0.0,,Other,9.0,0.0,0.0,c_20_78,0.0,browser_13_v16,0
12157,0.0,96.2065171507283,Dec,,0.017647059,0.0 minutes,,1.0,0.0,17.0,log202,0.031372549,0.0,,Returning_Visitor,1.0,0.0,0.0,c_10,0.0,,0
12158,0.0,94.5825839377308,Dec,704.3 minutes,0.0,0.0 minutes,,1.0,,21.0,log200,0.018478261,0.0,,New_Visitor,8.0,189.0,0.0,c_2,0.0,chrome_98.0.1,1
12159,0.0,115.46539150978715,Dec,0.0 minutes,0.2,0.0 minutes,0.0,1.0,0.0,1.0,log404,0.2,0.0,,Returning_Visitor,1.0,,0.0,c_3,0.0,safari_14.1,0
12160,0.0,93.34530900201868,Nov,316.0 minutes,0.025,0.0 minutes,,1.0,0.0,16.0,log400,0.0375,0.0,,Returning_Visitor,9.0,0.0,0.0,c_2,0.0,browser_8_v14,0
12161,0.0,105.4759462640718,Nov,4108.8084420000005 minutes,0.007552448000000001,0.0 minutes,,2.0,0.0,145.0,log200,0.023216782999999998,0.0,,Returning_Visitor,4.0,,0.0,c_2,0.0,chrome_80,1
12162,0.0,107.98986088533496,Dec,44.5 minutes,0.066666667,0.0 minutes,44.5,2.0,0.0,3.0,log404,0.133333333,0.0,,Returning_Visitor,9.0,0.0,0.0,c_3,0.0,chrome_80,0
12163,0.0,101.45112982340628,Nov,,0.012307692,0.0 minutes,,2.0,2.0,59.0,log8080,0.026494505,0.0,,Returning_Visitor,3.0,43.72727273,9.005310781,c_1,0.0,chrome_99.1.4,1
12164,0.0,99.37919132533047,Nov,1121.5 minutes,0.0,0.0 minutes,1121.5,8.0,0.0,2.0,log202,0.1,0.0,,Returning_Visitor,4.0,0.0,0.0,c_3,0.0,chrome_99.1.4,0
12165,,96.19912338352127,Nov,1387.5 minutes,0.0,0.0 minutes,,2.0,6.0,24.0,log_100,0.017261905,0.0,,Returning_Visitor,1.0,,11.30850046,c_3,0.0,chrome_98.0.1,1
12166,0.0,97.38988067112487,Nov,2924.432937 minutes,0.006741573000000001,0.0 minutes,2924.432937,2.0,0.0,89.0,log400,0.024478492999999997,0.0,,Returning_Visitor,1.0,0.0,0.0,c_10,0.0,chrome_80,1
12167,0.0,88.72922049146956,Nov,1010.375 minutes,0.011764706000000002,0.0 minutes,1145.0,2.0,7.0,14.0,log200,0.058823529000000006,0.0,,Returning_Visitor,1.0,134.625,0.0,c_1,0.0,chrome_90.1.7,0
12168,0.0,102.1321896607023,Dec,3116.5 minutes,0.0,0.0 minutes,,,3.0,31.0,log202,0.005208333,,,Returning_Visitor,1.0,109.0,0.0,c_10,0.0,chrome_89,1
12170,0.0,93.4419711595906,Nov,2163.5 minutes,0.007692308,231.875 minutes,,2.0,2.0,73.0,log8080,0.02991453,4.0,,Returning_Visitor,1.0,112.0,11.62573653,c_1,1.0,chrome_99.1.4,0
12171,0.0,102.55244628276527,Nov,6212.779517 minutes,0.024162985,94.0 minutes,,3.0,1.0,98.0,log8080,0.033991575,1.0,,Returning_Visitor,4.0,11.5,0.0,c_10,1.0,chrome_99.1.3,0
12172,0.0,92.22928766919762,Nov,6384.366986999999 minutes,0.016666667,0.0 minutes,6421.866986999999,1.0,2.0,70.0,log202,0.027790836,,,Returning_Visitor,3.0,37.5,0.0,c_8,0.0,,1
12173,0.0,101.06549987858013,Nov,1023.125 minutes,0.007142857,0.0 minutes,,2.0,0.0,28.0,log_100,0.028571429,,,Returning_Visitor,3.0,0.0,0.0,c_2,0.0,chrome_89,0
12174,0.0,101.7414573368326,Dec,0.0 minutes,0.2,0.0 minutes,0.0,3.0,0.0,1.0,log404,0.2,0.0,,Returning_Visitor,9.0,0.0,0.0,c_1,1.0,chrome_80,0
12175,0.0,104.87215484433942,Dec,0.0 minutes,0.2,0.0 minutes,0.0,1.0,0.0,1.0,log404,0.2,0.0,,Returning_Visitor,6.0,0.0,0.0,c_2,0.0,safari_14,0
12176,0.0,96.7929848318736,Nov,879.8 minutes,0.0,0.0 minutes,2368.8416669999997,2.0,6.0,12.0,log8080,0.005555556,0.0,,New_Visitor,4.0,1489.041667,0.0,c_2,1.0,chrome_98.0.1,0
12177,0.0,86.62151773295685,Dec,86.0 minutes,0.0,0.0 minutes,86.0,2.0,0.0,4.0,log404,0.025,0.0,,New_Visitor,1.0,0.0,0.0,c_8,1.0,browser_5_v15,0
12178,0.0,101.58372203576052,Nov,9676.09318 minutes,0.011054834,503.72222220000003 minutes,11741.5329692,3.0,26.0,183.0,log200,0.014200441999999999,9.0,,Returning_Visitor,2.0,1561.717567,19.56746389,c_13,0.0,chrome_90.1.7,1
12179,0.0,99.69212702238639,Nov,8115.8458519999995 minutes,0.008398675,0.0 minutes,,2.0,10.0,210.0,log404,0.030193183999999998,0.0,,Returning_Visitor,1.0,298.581761,0.0,c_2,0.0,chrome_89,0
12181,0.0,97.93523613394629,Dec,25.5 minutes,0.0,0.0 minutes,25.5,1.0,0.0,2.0,log_100,0.1,0.0,2.250944867859106,Returning_Visitor,1.0,0.0,0.0,c_3,0.0,safari_15.4,0
12182,0.0,70.42413780895342,Dec,693.2541667 minutes,0.0,339.5 minutes,1135.6208334,2.0,9.0,29.0,log8080,0.014705882,3.0,,Returning_Visitor,1.0,102.8666667,77.64914484,,0.0,browser_10_v19,1
12183,0.0,105.50113462871079,Nov,278.6666667 minutes,0.015686275,0.0 minutes,,3.0,0.0,17.0,log400,0.042666157,0.0,,Returning_Visitor,1.0,,0.0,c_6,1.0,chrome_80,0
12184,0.0,88.43815460258205,Nov,1012.233333 minutes,0.0,32.66666667 minutes,2339.79999967,2.0,9.0,37.0,log202,0.006910299,1.0,,Returning_Visitor,1.0,1294.9,33.31220592,c_2,0.0,,0
12185,0.0,109.05718479969538,Dec,0.0 minutes,0.2,0.0 minutes,0.0,8.0,0.0,1.0,log8080,0.2,0.0,,Other,9.0,0.0,0.0,c_20_17,0.0,browser_13_v20,0
12186,0.0,79.85019694566441,Dec,1014.375 minutes,0.008695652,0.0 minutes,1014.375,2.0,0.0,46.0,log202,0.026449275,0.0,,Returning_Visitor,3.0,0.0,0.0,c_2,1.0,chrome_99.1.3,0
12187,0.0,106.8976568620406,Dec,1107.267857 minutes,0.058181817999999996,0.0 minutes,1107.267857,2.0,0.0,23.0,log202,0.069393939,0.0,,Returning_Visitor,3.0,0.0,39.038441999999996,c_2,0.0,chrome_80,0
12188,0.0,90.18234075683894,Nov,5496.630354999999 minutes,0.010192616,333.5 minutes,,3.0,7.0,85.0,log8080,0.025284123,4.0,,Returning_Visitor,1.0,533.5913534,5.145928873,c_13,0.0,chrome_99.1.3,0
12189,0.0,108.99981942204343,Dec,1609.990079 minutes,0.003571429,385.0 minutes,,2.0,4.0,53.0,log400,0.028928571,2.0,,Returning_Visitor,5.0,140.58333330000002,7.209305119,c_2,1.0,,0
12190,0.0,81.96461374223261,Nov,6338.256636 minutes,0.003076923,0.0 minutes,,2.0,6.0,187.0,log404,0.024062504,0.0,,Returning_Visitor,1.0,76.3125,2.122731861,c_2,0.0,edge_96.0.1054.72,0
